Date,Close,High,Low,Open,Volume
2011-07-07,10.692933082580566,10.716881169416437,10.597139136513038,10.617196728384783,399663600
2011-07-08,10.768072128295898,10.776754000363438,10.54325712545173,10.577383493401948,489633200
2011-07-11,10.597139358520508,10.769867906074357,10.561815550000613,10.667189052754848,442674400
2011-07-12,10.589655876159668,10.70730197703532,10.436086447454212,10.583069133362214,451609200
2011-07-13,10.717483520507812,10.776755430772216,10.668388290840262,10.726762517316255,391638800
2011-07-14,10.709994316101074,10.82494655085437,10.66718688885231,10.806984889473288,430533600
2011-07-15,10.924036979675293,10.926431868895955,10.751908713432417,10.811779345224528,484467200
2011-07-18,11.189863204956055,11.21530770187515,10.934813118609906,10.939303135863355,572653200
2011-07-19,11.28116512298584,11.335048521610926,11.175492654367252,11.315590450026962,819145600
2011-07-20,11.58201789855957,11.862513310418331,11.555076193506869,11.858023292696961,941340400
2011-07-21,11.593690872192383,11.67661109782928,11.492209459283462,11.583512594951442,526534400
2011-07-22,11.773603439331055,11.825990436175593,11.607461615216684,11.624524799339053,516728800
2011-07-25,11.929267883300781,11.974170451950881,11.66344080797951,11.685292970391838,589806000
2011-07-26,12.076249122619629,12.10887908058815,11.964590237787865,11.974168992965149,476582400
2011-07-27,11.752349853515625,12.053201000634123,11.73917796353088,11.99183316679392,659324400
2011-07-28,11.72929859161377,11.884064690534888,11.618837138234781,11.723312168691532,594034000
2011-07-29,11.689184188842773,11.82898302169396,11.49520299649111,11.604168036402994,632584400
2011-08-01,11.876884460449219,11.959205994302677,11.745766650353332,11.907717465613084,612836000
2011-08-02,11.642187118530273,11.91130677916051,11.625423694613902,11.903823150592247,639539600
2011-08-03,11.751751899719238,11.78108849360511,11.44251941993298,11.704153875661085,732508000
2011-08-04,11.29672908782959,11.714327750854157,11.2961303657435,11.657151790037261,871407600
2011-08-05,11.18447208404541,11.480235235770607,10.853686483701336,11.388632343946712,1204590800
2011-08-08,10.573493957519531,11.009353424343665,10.567805695673472,10.827345831877233,1143833600
2011-08-09,11.196149826049805,11.214111494489096,10.627076687778896,10.815670209580496,1082583600
2011-08-10,10.887213706970215,11.215305444665995,10.85159093883568,11.110531468700422,878656800
2011-08-11,11.186864852905273,11.23925182923103,10.91804426854715,11.09166965295932,741969200
2011-08-12,11.285357475280762,11.36468537717202,11.202735401907589,11.317686878681542,528976000
2011-08-15,11.477538108825684,11.524237627897737,11.318281245972855,11.364382043013705,460544000
2011-08-16,11.3898286819458,11.476342832755348,11.257514285501683,11.420962233449837,498750000
2011-08-17,11.38863468170166,11.510770830055138,11.315592161858033,11.44461401615107,442061200
2011-08-18,10.957860946655273,11.155436062234584,10.817763158502125,11.101252106373227,851435200
2011-08-19,10.657910346984863,10.986302719434043,10.657012663255669,10.841714088145718,775888400
2011-08-22,10.670180320739746,10.922836242700631,10.62976777932306,10.911759484523342,535315200
2011-08-23,11.18387508392334,11.185072528343019,10.686946840826245,10.785733607363406,656835200
2011-08-24,11.2611083984375,11.344328385657805,11.094068103076284,11.179982739861652,626267600
2011-08-25,11.187466621398926,11.239254889823075,10.92642935201178,10.928824240680784,871346000
2011-08-26,11.482634544372559,11.489219691310206,11.100058930205897,11.111134894756521,641477200
2011-08-29,11.673918724060059,11.719720577755849,11.614946579228592,11.6203342802637,405269200
2011-08-30,11.674516677856445,11.729897284806492,11.561360575048537,11.622428643473587,417922400
2011-08-31,11.520051002502441,11.737082626398479,11.43114274509298,11.691880294707564,522586400
2011-09-01,11.40629768371582,11.595190185741526,11.397017887114764,11.549688886566281,343725200
2011-09-02,11.197344779968262,11.315589606457863,11.130888220249311,11.217999495035896,438939200
2011-09-06,11.367677688598633,11.385338793010444,10.97073289609822,10.99737563213722,509698000
2011-09-07,11.493104934692383,11.543097025485906,11.435328658095417,11.54189958141797,350576800
2011-09-08,11.499393463134766,11.633205067267994,11.444611584889754,11.447305434911433,416158400
2011-09-09,11.30002498626709,11.55507425708905,11.226382952569535,11.493108505724607,564813200
2011-09-12,11.37366771697998,11.401806066297656,11.132986149048445,11.165915875480698,467832400
2011-09-13,11.513764381408691,11.561360800976331,11.382945570668175,11.439523623177756,440560400
2011-09-14,11.653861999511719,11.74097409139822,11.547890555799803,11.585609259450633,534724400
2011-09-15,11.763426780700684,11.784382061940617,11.671824663652854,11.717625722176768,417818800
2011-09-16,11.989141464233398,11.989141464233398,11.825395279069655,11.84066230107859,698513200
2011-09-19,12.322319984436035,12.37021696729174,11.830482023399961,11.884364630308529,823860800
2011-09-20,12.376799583435059,12.658492344122461,12.309145582973143,12.430682975213129,775754000
2011-09-21,12.337587356567383,12.620476827995292,12.333396300774698,12.562102607068985,605976000
2011-09-22,12.028651237487793,12.268135307323048,11.875382360053193,12.005002911012609,968480800
2011-09-23,12.102890968322754,12.175933467585597,11.969678095580964,11.982550221364862,546277200
2011-09-26,12.069063186645508,12.093311031840443,11.713730016147125,11.969976678211783,812876400
2011-09-27,11.952014923095703,12.251068993650998,11.916092399395342,12.23550301968591,632497600
2011-09-28,11.884660720825195,12.086125495656718,11.869691870149508,11.979854329733437,429637600
2011-09-29,11.691880226135254,12.040328586592906,11.561361172006482,12.031647513534898,651086800
2011-09-30,11.414977073669434,11.64158904972757,11.410786017902327,11.58860253006737,547640800
2011-10-03,11.2138090133667,11.454490533051029,11.17100237599136,11.386537564168279,669099200
2011-10-04,11.150945663452148,11.429345103647199,10.604325860266236,11.212912214800415,1233677200
2011-10-05,11.323071479797363,11.370069159423608,10.78573006375838,11.012042188551106,786469600
2011-10-06,11.29672908782959,11.518550424873876,11.129988583981843,11.175789624524935,812582400
2011-10-07,11.070119857788086,11.307806970877666,11.03090475351916,11.24913379518075,535458000
2011-10-10,11.63919448852539,11.63919448852539,11.321878858259886,11.348222639918614,442514800
2011-10-11,11.982851028442383,12.069365188291393,11.719719413102526,11.751749852126723,605687600
2011-10-12,12.039730072021484,12.251073437159507,11.97836223857464,12.19389745895221,622286000
2011-10-13,12.226527214050293,12.226527214050293,12.059486901525426,12.123248823593784,426185200
2011-10-14,12.6327486038208,12.6327486038208,12.431282200528768,12.477982527520869,573367200
2011-10-17,12.572577476501465,12.773444346288967,12.451338248613217,12.62496446165927,686044800
2011-10-18,12.639936447143555,12.71687106741582,12.452840115728252,12.625567111240242,881602400
2011-10-19,11.932860374450684,12.226227077582466,11.90831276262817,12.014583961747125,1104059600
2011-10-20,11.833773612976074,11.984648427168946,11.800845486937382,11.974171187152702,549270400
2011-10-21,11.760729789733887,11.948425602922736,11.697266835049021,11.917292847782274,621244400
2011-10-24,12.146896362304688,12.16874852137746,11.836466526571662,11.859815890675831,502138000
2011-10-25,11.907415390014648,12.170248882163012,11.89574150429752,12.124746787074262,430427200
2011-10-26,11.992131233215332,12.050505447447538,11.769111614885652,12.026855521362664,456304800
2011-10-27,12.114567756652832,12.243590404905035,12.030749038581241,12.200482402309454,494664800
2011-10-28,12.122352600097656,12.164262363841646,12.049310074551283,12.06397837195734,322842800
2011-10-31,12.117260932922363,12.253467432347668,12.005601243738923,12.046613313762014,385501200
2011-11-01,11.869697570800781,11.959204562240066,11.771210543622267,11.896640076105284,531790000
2011-11-02,11.896637916564941,11.987342336219282,11.827785659314129,11.976865096850549,327350800
2011-11-03,12.066070556640625,12.07594907234144,11.835268365845668,11.946328525856085,441386400
2011-11-04,11.981352806091309,12.077145946580229,11.949022611184272,12.03493723643865,302229200
2011-11-07,11.966090202331543,11.97417335409908,11.858323371962447,11.97147950308478,270275600
2011-11-08,12.160665512084961,12.213652018931855,12.020867497075264,12.04032556589322,400442000
2011-11-09,11.832873344421387,12.000811306897887,11.80144163123876,11.883464166008208,558684000
2011-11-10,11.531725883483887,11.890651491996348,11.439824013201003,11.88526299155208,744752400
2011-11-11,11.513764381408691,11.635900520645524,11.383245331468569,11.573335245749407,653786000
2011-11-14,11.353309631347656,11.532623338573904,11.321578153144308,11.480834266379263,432905200
2011-11-15,11.639791488647461,11.659847482658606,11.358997180784705,11.399409728940439,430810800
2011-11-16,11.5182523727417,11.70894097572378,11.504780725060252,11.652362933164877,349210400
2011-11-17,11.297927856445312,11.512564553618125,11.240751089563718,11.494602888929759,479900400
2011-11-18,11.223990440368652,11.37516423579951,11.222194273328322,11.343133789290375,371938000
2011-11-21,11.04647445678711,11.126401891649927,10.953674091791667,11.088083661468767,447980400
