Date,Close,High,Low,Open,Volume
2012-03-30,2.273001194000244,2.3640828378013974,2.251748810446642,2.342830454247795,19440243
2012-04-05,2.337770700454712,2.337770700454712,2.2669288390534095,2.293241824373921,20489347
2012-04-06,2.3408069610595703,2.3519390158474938,2.303361921097793,2.327650577919462,18485415
2012-04-09,2.3458669185638428,2.3731916328182807,2.3114581488470884,2.340807191653129,19357570
2012-04-10,2.3580117225646973,2.368132052587603,2.3124700185679514,2.319554950043735,22129973
2012-04-11,2.320650815963745,2.326162809963448,2.263691042359684,2.3224882208932676,13182336
2012-04-12,2.384960412979126,2.3886358858589354,2.280228092566921,2.340862466033043,20234430
2012-04-13,2.443756580352783,2.452944045202541,2.3629112171360127,2.3886351030867092,23290913
2012-04-16,2.372097969055176,2.425383154394449,2.370260784886749,2.414358503861815,19047929
2012-04-17,2.2526657581329346,2.3665854940749003,2.2416411108690784,2.3629109060386844,24727837
2012-04-18,2.315138339996338,2.3335121629253535,2.2526657082005843,2.2636903552200693,17059991
2012-04-19,2.2875776290893555,2.3279998730706923,2.2710401024279863,2.320650695312417,14047236
2012-04-20,2.3188135623931885,2.3298382124290877,2.2747156246161646,2.2875776795265708,12789327
2012-04-23,2.12772274017334,2.3188132641194024,2.1258844523798643,2.300438555371337,35245476
2012-04-24,2.0744376182556152,2.140583973207801,1.9660298470801356,2.103836317151605,32084705
2012-04-25,2.094648838043213,2.113023549111635,2.02298982731714,2.0487137162885873,15459570
2012-04-26,2.0358517169952393,2.1038363614149063,2.0082904224010742,2.0946488952354128,18007123
2012-04-27,2.0597383975982666,2.081786814797819,2.022989858058422,2.0321771033378133,11231806
2012-05-02,2.048713445663452,2.0891365682566807,2.0211521554625325,2.0799493243304887,13427830
2012-05-03,2.113023042678833,2.122209623250276,2.0248265261039156,2.0395257615423983,15669022
2012-05-04,2.2195935249328613,2.252666595868641,2.0946490952619254,2.1166983979894702,26967835
2012-05-07,2.221430540084839,2.2361297797320554,2.164470765663007,2.223267945040741,20840636
2012-05-08,2.226942539215088,2.2728785463723074,2.1791700102532707,2.2122430787456606,20457097
2012-05-09,2.146096706390381,2.2195931175214163,2.146096706390381,2.190194420595696,12453235
2012-05-10,2.1663076877593994,2.2085682174215164,2.135072028076688,2.1442592725336325,8297039
2012-05-11,2.089136838912964,2.160796070245806,2.089136838912964,2.160796070245806,14389572
2012-05-14,2.054224967956543,2.111184946053479,2.054224967956543,2.1093475416496292,9224409
2012-05-15,2.0652501583099365,2.0891366400770806,2.0046155827300103,2.0303396899766293,7342725
2012-05-16,2.0211520195007324,2.0707626034717044,2.0211520195007324,2.0542250797816073,6416368
2012-05-17,2.070762872695923,2.0762748661353503,2.0229896870177306,2.0229896870177306,8485424
2012-05-18,2.0781121253967285,2.1093480071555257,2.041364470787608,2.0450390596174404,11363350
2012-05-21,2.113023042678833,2.1258842113210923,2.063412460707541,2.063412460707541,11508729
2012-05-22,2.214081287384033,2.311463525983214,2.1589586989828935,2.166307876981629,29757601
2012-05-23,2.2692034244537354,2.2747160817628433,2.1828449364188436,2.1993824667683626,26345521
2012-05-24,2.3408620357513428,2.3684233303223494,2.237967139509143,2.2967643176999126,48723902
2012-05-25,2.3316755294799805,2.3812852384342373,2.232455007627219,2.3426992959452333,35677278
2012-05-28,2.2600159645080566,2.3059510778115735,2.236129264012595,2.2820643773161113,25876811
2012-05-29,2.271040201187134,2.287577728567659,2.2324551395730174,2.2655284280231673,25017128
2012-05-30,2.2857394218444824,2.2894151147977295,2.245317176435216,2.2618538205253356,20524749
2012-05-31,2.313300848007202,2.3390249596361867,2.261853949482473,2.271040312134152,24113532
2012-06-01,2.258179187774658,2.3224881372016877,2.2508291267437013,2.3041143093574337,16063614
2012-06-04,2.0836246013641357,2.203056111785094,2.081786313753027,2.1920314642610115,19163803
2012-06-05,2.054224967956543,2.1185350052464793,2.048713196322597,2.096485490033882,13461497
2012-06-06,2.0340144634246826,2.0781121800077167,2.024826997558839,2.067087530073102,12628370
2012-06-07,2.0082898139953613,2.0670869744231015,1.9991034545431656,2.0523877395133656,8243106
2012-06-08,1.9752172231674194,2.0523882246863208,1.9697052295620607,2.039526170310989,13405220
2012-06-11,2.045039176940918,2.0468763610668077,1.9733799436878432,1.9788919376432383,8501970
2012-06-12,2.032176971435547,2.076274906916696,2.0119659604459343,2.022989726752471,10246909
2012-06-13,2.06341290473938,2.067087493600942,2.019315188934416,2.0340144275360705,8660433
2012-06-14,2.045039176940918,2.067087594340223,2.0395262998300723,2.063413005299581,7618998
2012-06-15,2.054224967956543,2.0670870195722904,2.0248264974949515,2.039525732725747,9966010
2012-06-18,2.114860773086548,2.122209950360959,2.0634127787554157,2.067087367392621,12635476
2012-06-19,2.1258842945098877,2.1405835305235716,2.1001612938523793,2.113023125364353,15070900
2012-06-20,2.171820878982544,2.182844646614881,2.11669828741002,2.1258848708314044,18418438
2012-06-21,2.214081287384033,2.217755876383401,2.1148609815241577,2.164470692876375,21685224
2012-06-25,2.2361299991607666,2.250829461039291,2.158958983440182,2.193869460239176,27413290
2012-06-26,2.2287802696228027,2.2342922628809103,2.160795854799509,2.2030563832815697,17830824
2012-06-27,2.2048938274383545,2.2324551217152075,2.1773327539503624,2.206731232337554,13359205
2012-06-28,2.190194606781006,2.2214304903317554,2.136909422675532,2.2048938460990057,17621966
2012-06-29,2.300438642501831,2.350049231977609,2.151608419596362,2.179169711001458,25147311
2012-07-02,2.315138339996338,2.340861338834884,2.265527759591851,2.3224875159058684,18573584
2012-07-03,2.2949271202087402,2.3224884172708826,2.2636912337657127,2.2894153465318543,15232659
2012-07-04,2.2802274227142334,2.3261625406337982,2.2471543586009854,2.2783900179974506,11029853
2012-07-05,2.2287802696228027,2.2728782027871772,2.1681450319510964,2.269202731056045,16250346
2012-07-06,2.226942539215088,2.245317251182391,2.1681453597039835,2.206731305443187,12464318
2012-07-09,2.0597383975982666,2.219593286100084,2.0523883364281206,2.204893826126374,10001038
2012-07-10,2.024827241897583,2.0615760058512036,1.9660300585695434,2.0615760058512036,24954849
2012-07-11,2.0468761920928955,2.0542253695674906,1.9954284171492203,2.021152304621058,7595274
2012-07-12,2.0744376182556152,2.076275023137311,1.9954285459761252,2.0413645511739515,10179151
2012-07-13,2.070762872695923,2.070762872695923,2.0027784556362525,2.037688924959782,13083467
2012-07-16,1.9550058841705322,2.068924754626633,1.9550058841705322,2.068924754626633,10080171
2012-07-17,1.7822892665863037,1.9458187341639557,1.760239857175989,1.9292820910853083,27764624
2012-07-18,1.7859638929367065,1.796988542676546,1.7143047735720087,1.782289304075229,14017827
2012-07-19,1.8484357595443726,1.9256076496382257,1.7547281082620336,1.7639145809253967,17942778
2012-07-20,1.8282244205474854,1.8502729472160508,1.7988258330172697,1.819037065259274,8283819
2012-07-23,1.7951513528823853,1.8080124146472074,1.7822894079621043,1.8006632364958803,5945189
2012-07-24,1.798825740814209,1.8080122124761406,1.7620770943059816,1.7657526765205345,8909434
2012-07-25,1.7620772123336792,1.7969885668479573,1.7455406790791896,1.769427383705335,8913890
2012-07-26,1.7326786518096924,1.763914422368277,1.7216538920547766,1.7547279505306799,9306324
2012-07-27,1.6904182434082031,1.7400289515593526,1.6867436541681822,1.7271670060637812,10511791
2012-07-30,1.6040596961975098,1.7014428133808417,1.6003851073706319,1.7014428133808417,10667664
2012-07-31,1.583848476409912,1.604059596861508,1.5213767168112855,1.604059596861508,11975095
2012-08-01,1.613247275352478,1.616921864437968,1.563637452443114,1.572823925156839,12333857
2012-08-02,1.5930356979370117,1.6114096329478962,1.5562870551543808,1.5967102862292526,9058991
2012-08-03,1.6444830894470215,1.6463203840350786,1.5709866693584493,1.5930360811205366,9078602
2012-08-06,1.6867433786392212,1.6885806729591102,1.6150843739923597,1.6205971401073809,10276756
2012-08-07,1.6885805130004883,1.70327985971691,1.6738812766784754,1.6849059247088027,7503325
2012-08-08,1.6665325164794922,1.6977684014680787,1.649995981879971,1.68858093489369,7044569
2012-08-09,1.6867433786392212,1.6940935494685505,1.6371336721417362,1.6683695522849769,6655093
2012-08-10,1.7179794311523438,1.736354252899961,1.6646951306689117,1.6849062533708858,10102513
2012-08-13,1.7032802104949951,1.7087929772231079,1.6720443268779164,1.7051175050192153,8631257
2012-08-14,1.7620772123336792,1.7749392670716917,1.6665323809287915,1.7161420910866876,9595766
2012-08-15,1.7381913661956787,1.7969884272175805,1.7161419577382784,1.7473778377591287,18014285
2012-08-16,1.716141939163208,1.7363540530891477,1.6702068219826767,1.7363540530891477,9292384
2012-08-17,1.7069547176361084,1.7069547176361084,1.6702069522096914,1.692255368597804,3996236
2012-08-20,1.701442837715149,1.701442837715149,1.6683696610950072,1.694093659956284,3249973
2012-08-21,1.736354112625122,1.7400287013367233,1.684906117252376,1.699605465648574,7132718
2012-08-22,1.7124674320220947,1.7363541356696868,1.6996054882054177,1.7234921918530097,6155704
2012-08-23,1.72349214553833,1.7363540890093736,1.688580682997984,1.7032800311942593,14006396
2012-08-24,1.727166771888733,1.7767764797636965,1.7014427739908986,1.7179793064844124,16878239
2012-08-27,1.622434377670288,1.7179791986830735,1.6003849698978383,1.7179791986830735,11789835
2012-08-28,1.6297836303710938,1.6499957448264693,1.6058969272338586,1.6169216868292215,11233540
2012-08-29,1.607735276222229,1.651833101940874,1.607735276222229,1.6169217482759846,8226545
2012-08-30,1.5673117637634277,1.6224343436874469,1.5158638826680868,1.6077351067950825,16705654
2012-08-31,1.5397508144378662,1.6077353472029812,1.5158641093382945,1.5599619370038378,23801213
2012-09-03,1.5452626943588257,1.552612755464822,1.5213768724696364,1.5434253998711853,24011497
2012-09-04,1.5415879487991333,1.5709864239261444,1.5397506544981132,1.5415879487991333,18904309
2012-09-05,1.561799168586731,1.561799168586731,1.4919783376919853,1.5324005811957284,30801783
2012-09-06,1.620597243309021,1.620597243309021,1.5526127125781792,1.5617991847626302,29147081
2012-09-07,1.675718903541565,1.699605608885223,1.5948733085072615,1.598547897528544,42536360
2012-09-10,1.7124674320220947,1.7271667806133795,1.6757187845578254,1.7051173713459722,38968418
2012-09-11,1.7418659925460815,1.754727936168824,1.6940935795210241,1.712467406201212,35580207
2012-09-12,1.754728078842163,1.7731020174107195,1.7051174842755183,1.7492153121811163,28030952
2012-09-13,1.7878010272979736,1.9292819589292374,1.7290039677626323,1.7620770308655707,53953275
2012-09-14,1.7694272994995117,1.8208743016645328,1.740028712906068,1.8006630700665498,29755696
2012-09-17,1.6463202238082886,1.7547279903801325,1.6389710461713127,1.7547279903801325,25213582
2012-09-18,1.620597243309021,1.6610195976258524,1.602222422234872,1.6279464210565817,11272746
2012-09-19,1.6389710903167725,1.6444829736929663,1.616921790501156,1.6242718514915018,9730899
2012-09-20,1.5434253215789795,1.6352964441776219,1.5434253215789795,1.6352964441776219,12426341
2012-09-21,1.5140265226364136,1.5526124593791968,1.512189228499148,1.515863816773679,12402416
2012-09-24,1.5305633544921875,1.5379135260386398,1.4919784036992518,1.4956529926975428,16250416
2012-09-25,1.5397508144378662,1.580174053119676,1.5342389309622657,1.5379135199459995,15710320
2012-09-26,1.4883027076721191,1.5526126468048174,1.4846281189540056,1.5360761144179327,11331855
2012-09-27,1.5415879487991333,1.5434252431001534,1.4827907777562748,1.4846280720572949,11137155
2012-09-28,1.561799168586731,1.567311934995715,1.5195395202707018,1.5268886979421454,8083822
2012-10-08,1.582011342048645,1.626109169559125,1.5617992260038795,1.626109169559125,11086830
2012-10-09,1.63529634475708,1.6518329868514932,1.5930358163936351,1.600384993524595,14723614
2012-10-10,1.6444830894470215,1.6518332613491686,1.6022225540608226,1.6205973766467956,15427082
2012-10-11,1.6536704301834106,1.7822893211492064,1.6316210200980765,1.6426456699435301,29818923
2012-10-12,1.613247275352478,1.6683697546511056,1.598547925460624,1.6352965761763405,17384759
2012-10-15,1.5489381551742554,1.5820113324154754,1.4993275613542112,1.5820113324154754,19521215
2012-10-16,1.550775170326233,1.5764981714875508,1.5397505223112284,1.5397505223112284,12830756
2012-10-17,1.5544501543045044,1.565474805125879,1.528726153045358,1.5544501543045044,7702833
2012-10-18,1.607735276222229,1.607735276222229,1.5544499849000057,1.5544499849000057,12580989
2012-10-19,1.6187589168548584,1.6408082143806975,1.5746609841696775,1.5967103920899326,13419902
2012-10-22,1.613247275352478,1.6279465148498993,1.5820113914204579,1.605897103631604,14925677
2012-10-23,1.640808343887329,1.6499958095018863,1.6022224013548265,1.6150844557952773,24697617
2012-10-24,1.6628568172454834,1.6757187608804252,1.6040596444999764,1.6169216985293393,21695698
2012-10-25,1.664695143699646,1.7675901500133544,1.6610196715069725,1.6922554446342744,43906418
2012-10-26,1.607735276222229,1.6610195739946296,1.56179916254301,1.6371337531050425,20276287
2012-10-29,1.6242716312408447,1.714304567231621,1.613246982827975,1.6205970428216552,23754568
2012-10-30,1.5875232219696045,1.6352965214999442,1.5801740440443455,1.6077353379693593,17321991
2012-10-31,1.4754406213760376,1.5764982042316245,1.4570666860118389,1.5764982042316245,27027801
2012-11-01,1.486465573310852,1.5103522792548374,1.468091744587218,1.4699290391440345,20058156
2012-11-02,1.499327540397644,1.519539545642396,1.4827908968109575,1.486465485708034,10609305
2012-11-05,1.5011645555496216,1.5213765570338644,1.4846279150396309,1.506677321024984,12094316
2012-11-06,1.5121896266937256,1.5121896266937256,1.4791164468090705,1.5066777428305222,13424080
2012-11-07,1.5434253215789795,1.552612676706576,1.4993274962517946,1.5158640289571563,16149031
2012-11-08,1.4809536933898926,1.5250515227259762,1.473603631988549,1.5250515227259762,12376591
2012-11-09,1.4405300617218018,1.471765937483985,1.4331808854730208,1.471765937483985,9279990
2012-11-12,1.468091607093811,1.4699289014785566,1.4423676090021773,1.462579723939574,5746053
2012-11-13,1.4221564531326294,1.4791162206946498,1.418481864452233,1.4680915714980967,8312220
2012-11-14,1.4405300617218018,1.4680913493595946,1.4166433622083994,1.447880121125813,7465298
2012-11-15,1.3762211799621582,1.4313427638282343,1.368871009878369,1.4313427638282343,10491153
2012-11-16,1.3615221977233887,1.3688713762243387,1.3284481346081733,1.3688713762243387,8926968
2012-11-19,1.3927576541900635,1.4037823017022018,1.3486598369023353,1.35417171908079,7899801
2012-11-20,1.385407567024231,1.407456861606495,1.3725455153160442,1.3964322143153631,5736391
2012-11-21,1.4074571132659912,1.409294407617161,1.3633592889773887,1.3780586373365369,5819657
2012-11-22,1.3688710927963257,1.3982696774185184,1.3633592100618617,1.396432383173697,5165067
2012-11-23,1.3688710927963257,1.3835704403046294,1.359683738416901,1.359683738416901,4157102
2012-11-26,1.3302854299545288,1.3725459662188402,1.322936251449595,1.3688713769663732,8610547
2012-11-27,1.253114104270935,1.3302850957517283,1.2512768101062786,1.3247732132577588,15072568
2012-11-28,1.238415002822876,1.2586261239929977,1.209016416278072,1.240252297187853,7830738
2012-11-29,1.253114104270935,1.278838099281096,1.2402521619630595,1.249439515941622,8175746
2012-11-30,1.2604645490646362,1.273326494174417,1.2329032538857396,1.258626260949829,4205794
2012-12-03,1.2200411558151245,1.2641390940894914,1.2200411558151245,1.2420896833745874,4927844
2012-12-04,1.256788730621338,1.2659761952722546,1.2090163210347806,1.2126909094752594,4354071
2012-12-05,1.3192615509033203,1.3413099677136036,1.2512770189015219,1.2512770189015219,12474090
2012-12-06,1.3082369565963745,1.3284480797955642,1.3045623674975153,1.3192616070484162,3660904
2012-12-07,1.3339605331420898,1.3376351213774855,1.3100739433015045,1.3137485315369002,10009833
2012-12-10,1.3670340776443481,1.3817334281536622,1.3321236031603902,1.3339608977803126,12003102
2012-12-11,1.3504974842071533,1.3780587790134087,1.3431473124970201,1.3688713127632153,9349507
2012-12-12,1.365196704864502,1.3688712938939698,1.3339608214086982,1.3376354104381663,11257021
2012-12-13,1.4203191995620728,1.4993274950241544,1.3615220255776865,1.3688712031494341,38180273
2012-12-14,1.4938154220581055,1.5121892468084943,1.3890831416957996,1.3964323183338443,32859902
2012-12-17,1.5434253215789795,1.5617991486787823,1.4662543204466474,1.4993274962517946,31057745
2012-12-18,1.6150842905044556,1.62978352745908,1.517701183313587,1.550775239222387,49386219
2012-12-19,1.609572410583496,1.6757186458092337,1.5783365320014782,1.609572410583496,40154103
2012-12-20,1.627946376800537,1.6867434401986814,1.5838485516533232,1.6867434401986814,54749323
2012-12-21,1.5930356979370117,1.6150842212401373,1.5507751727160193,1.6003848745214937,29512284
2012-12-24,1.594873309135437,1.6169218368216924,1.5562873645360058,1.567312014759641,11803901
2012-12-25,1.613247275352478,1.6352965761763405,1.569149336071349,1.578336802334968,14534709
2012-12-26,1.605897068977356,1.6205973017074493,1.5838486517847457,1.6169218295458123,22853320
2012-12-27,1.5856859683990479,1.6205973243054668,1.5691493240907082,1.60957267397771,17969948
2012-12-28,1.5489381551742554,1.5875232158381312,1.5287260392525654,1.5875232158381312,23550317
2012-12-31,1.5801739692687988,1.589360441240659,1.5379134383376494,1.5562872654367592,19898156
2013-01-04,1.651833176612854,1.6720442992001685,1.6077353489007435,1.62059729351283,35442419
2013-01-07,1.7473779916763306,1.7620772306279788,1.622434570981749,1.6389711044079247,34960892
2013-01-08,1.6996054649353027,1.730841345675969,1.6775560559697846,1.7290040513209393,30456296
2013-01-09,1.771264672279358,1.8135252044751202,1.7143047909389395,1.7161420853882912,57434907
2013-01-10,1.8245497941970825,1.8557856755119144,1.7198166176090002,1.7547279708568233,54603264
2013-01-11,1.708792805671692,1.800663042381117,1.7051173338367922,1.800663042381117,50198672
2013-01-14,1.7418659925460815,1.754727936168824,1.6720441705860816,1.695930873873506,60981031
2013-01-15,1.7731019258499146,1.7969885194516133,1.7087928681947329,1.7216539290436825,58734330
2013-01-16,1.7198165655136108,1.763914389369666,1.6812315078123605,1.763914389369666,35240753
2013-01-17,1.6628568172454834,1.7216538795965692,1.6555076398285857,1.7106301134712227,21254063
2013-01-18,1.6812314987182617,1.6922552646575206,1.6536703175594034,1.6628567891754524,17745018
2013-01-21,1.6738815307617188,1.688580769314971,1.6628568810579285,1.6867434748902401,11755326
2013-01-22,1.6628568172454834,1.681231527098469,1.6224344647473832,1.6757187608804252,38059958
2013-01-23,1.651833176612854,1.6683697102125545,1.5948732938942272,1.6444830050877586,29740667
2013-01-24,1.63162100315094,1.6977682391700482,1.6169217645614835,1.6555077074365097,33318321
2013-01-25,1.5875232219696045,1.6408084049438885,1.5764984615318551,1.6205972824939945,16534224
2013-01-28,1.605897068977356,1.6077353570303257,1.572823891216289,1.5893605352940376,27516207
2013-01-29,1.6150842905044556,1.622434350559422,1.594873060480674,1.609572407829712,14106380
2013-01-30,1.6169217824935913,1.6444829655489088,1.6022224333466892,1.615084488043959,12789604
2013-01-31,1.620597243309021,1.6536704198782917,1.6077352990953793,1.61508447684294,15242129
2013-02-01,1.6169217824935913,1.6279464323468016,1.5930359610985279,1.6279464323468016,18779790
